UserID,UserName,Age,Gender,Email,Total_Courses_Enrolled,Enrollment_Frequency_Days,Preferred_Category,Preferred_Level,Avg_Spending_Per_Learner,Diversity_Score,Learning_Depth_Index,Assigned_Segment
U02504,omoon,34,Female,gbaldwin@yahoo.com,4,102.0,Business,Advanced,81.505,3,0.0,0
U02505,kristieharris,35,Female,lisa70@hotmail.com,1,0.0,Artificial Intelligence,Beginner,248.1,1,1.0,2
U02506,jasongriffin,16,Female,hendersonmichael@gmail.com,1,0.0,Business,Beginner,285.05,1,1.0,2
U02507,millerlindsay,32,Female,rossseth@gmail.com,1,0.0,Cybersecurity,Advanced,0.0,1,0.0,0
U02508,athomas,32,Male,rbailey@yahoo.com,1,0.0,Design,Beginner,0.0,1,1.0,2
U02509,robert07,24,Male,greencheryl@hotmail.com,3,83.0,Business,Advanced,0.26,3,0.0,0
U02510,pamela57,23,Male,bernardmorgan@hotmail.com,2,13.0,Programming,Beginner,0.0,2,1.0,2
U02511,vasquezmichael,30,Female,abates@hotmail.com,1,0.0,Programming,Intermediate,0.0,1,0.0,3
U02512,qruiz,15,Female,klineelizabeth@yahoo.com,14,25.46153846153846,Project Management,Intermediate,66.78214285714286,8,0.2857142857142857,1
U02513,thompsonmegan,23,Male,iferguson@yahoo.com,1,0.0,Programming,Beginner,472.28,1,1.0,2
U02514,brendan22,17,Male,william83@yahoo.com,2,117.0,Artificial Intelligence,Advanced,0.0,2,0.5,0
U02515,nicole11,15,Male,theresawilliams@gmail.com,11,29.9,Cybersecurity,Beginner,90.58727272727273,8,0.5454545454545454,1
U02516,gpatrick,32,Male,rbarnes@yahoo.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U02517,brenda54,30,Female,kevinhill@yahoo.com,2,79.0,Data Science,Advanced,232.195,2,0.0,0
U02518,jgonzales,19,Female,tranrodney@outlook.com,1,0.0,Programming,Intermediate,0.0,1,0.0,3
U02519,christina77,29,Male,vpeters@hotmail.com,2,1.0,Artificial Intelligence,Beginner,44.795,2,0.5,2
U02520,stephanie87,29,Male,racheljohnson@yahoo.com,1,0.0,Artificial Intelligence,Beginner,0.0,1,1.0,2
U02521,virginiamckee,25,Male,danielvasquez@hotmail.com,4,76.0,Artificial Intelligence,Intermediate,22.3975,4,0.25,3
U02522,lrobles,21,Female,kevinwilson@outlook.com,1,0.0,Data Science,Advanced,117.68,1,0.0,0
U02523,brookscarrie,31,Male,paulcarey@outlook.com,1,0.0,Finance,Advanced,0.0,1,0.0,0
U02524,gloriarollins,32,Male,camposmaria@gmail.com,1,0.0,Digital Marketing,Intermediate,0.0,1,0.0,3
U02525,thomasjulie,25,Male,johnsonjared@outlook.com,1,0.0,Machine Learning,Beginner,0.0,1,1.0,2
U02526,maria48,30,Female,floydchad@gmail.com,2,45.0,Finance,Intermediate,230.82500000000002,2,0.0,3
U02527,coleroy,32,Female,stacyhill@yahoo.com,1,0.0,Project Management,Beginner,0.0,1,1.0,2
U02528,robert60,35,Male,aaronbishop@outlook.com,1,0.0,Finance,Beginner,0.0,1,1.0,2
U02529,dunnamy,17,Female,carpentercourtney@outlook.com,3,48.5,Data Science,Beginner,99.85666666666667,3,0.6666666666666666,2
U02530,jblanchard,21,Male,dana90@outlook.com,1,0.0,Programming,Beginner,472.28,1,1.0,2
U02531,mikemcmahon,22,Female,kayla45@hotmail.com,4,102.33333333333333,Machine Learning,Intermediate,0.0,3,0.0,3
U02532,haley17,26,Male,adam37@outlook.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U02533,alan48,18,Female,patrick75@hotmail.com,1,0.0,Programming,Intermediate,0.0,1,0.0,3
U02534,toddthomas,25,Female,brandon22@gmail.com,2,305.0,Design,Advanced,0.0,2,0.5,0
U02535,scottwallace,26,Female,crystalwood@yahoo.com,2,151.0,Machine Learning,Beginner,163.995,2,0.5,2
U02536,mark89,16,Male,jennifer15@gmail.com,2,13.0,Web Development,Advanced,0.0,1,0.5,0
U02537,patriciaherrera,31,Female,randerson@yahoo.com,12,20.818181818181817,Artificial Intelligence,Advanced,146.92083333333335,8,0.3333333333333333,1
U02538,ogregory,18,Male,meyerhenry@hotmail.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U02539,echristian,20,Female,ryan43@outlook.com,2,269.0,Cybersecurity,Beginner,197.13,1,0.5,2
U02540,dphillips,33,Female,amy41@gmail.com,15,24.5,Artificial Intelligence,Advanced,68.55333333333333,11,0.3333333333333333,1
U02541,rubiomichelle,18,Female,probinson@yahoo.com,13,27.583333333333332,Artificial Intelligence,Beginner,136.55692307692308,8,0.46153846153846156,1
U02542,zholloway,35,Female,castanedaryan@outlook.com,13,26.833333333333332,Machine Learning,Advanced,62.76384615384615,7,0.38461538461538464,1
U02543,rayduncan,28,Male,dianamendoza@outlook.com,1,0.0,Artificial Intelligence,Beginner,0.0,1,1.0,2
U02544,omarhill,29,Male,laura10@outlook.com,1,0.0,Artificial Intelligence,Beginner,490.9,1,1.0,2
U02545,dianewebster,16,Female,urosales@outlook.com,2,121.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U02546,smithamy,27,Female,ufrazier@yahoo.com,1,0.0,Business,Beginner,285.05,1,1.0,2
U02547,ryanallen,30,Female,toliver@gmail.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U02548,stephenclark,25,Male,ctaylor@gmail.com,2,231.0,Business,Advanced,243.96,2,0.0,0
U02549,andrewatkins,27,Male,annaroth@gmail.com,1,0.0,Cybersecurity,Advanced,0.0,1,0.0,0
U02550,rebeccajones,18,Male,belindaandrews@gmail.com,1,0.0,Project Management,Beginner,327.99,1,1.0,2
U02551,schneidermary,25,Male,reillylee@yahoo.com,1,0.0,Web Development,Advanced,0.0,1,0.0,0
U02552,donovandylan,27,Male,chambersrobert@yahoo.com,1,0.0,Design,Beginner,0.0,1,1.0,2
U02553,richardmoreno,35,Female,elizabeth94@hotmail.com,2,36.0,Business,Advanced,243.96,2,0.0,0
U02554,sandersmarcia,32,Male,philip02@outlook.com,1,0.0,Data Science,Beginner,299.57,1,1.0,2
U02555,smithlauren,15,Male,charlestapia@hotmail.com,1,0.0,Design,Beginner,0.0,1,1.0,2
U02556,andersonraymond,18,Female,amy65@gmail.com,1,0.0,Design,Advanced,276.37,1,0.0,0
U02557,heatherdurham,25,Female,elizabeth11@hotmail.com,1,0.0,Artificial Intelligence,Beginner,0.0,1,1.0,2
U02558,emily94,23,Female,bbowman@hotmail.com,4,40.333333333333336,Cybersecurity,Intermediate,0.195,4,0.25,3
U02559,shermanryan,33,Female,april23@yahoo.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U02560,nicole69,22,Male,samantha87@outlook.com,1,0.0,Data Science,Beginner,0.0,1,1.0,2
U02561,lewisbrian,33,Male,christinajohnson@gmail.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
U02562,richardsonryan,18,Male,froberts@hotmail.com,4,111.0,Business,Beginner,81.505,4,0.5,2
U02563,josephpatton,27,Male,cheyenneyoung@hotmail.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U02564,johnwallace,19,Female,nicoleperez@yahoo.com,13,24.416666666666668,Cybersecurity,Beginner,119.92,8,0.38461538461538464,1
U02565,hgibson,32,Male,kmay@gmail.com,1,0.0,Project Management,Beginner,327.99,1,1.0,2
U02566,stevenbennett,30,Female,hayesbradley@outlook.com,14,27.23076923076923,Programming,Beginner,114.90142857142857,10,0.5,1
U02567,jeremycunningham,35,Male,gchavez@hotmail.com,1,0.0,Machine Learning,Advanced,0.0,1,0.0,0
U02568,parker04,33,Female,mjackson@gmail.com,2,63.0,Digital Marketing,Advanced,0.0,2,0.5,0
U02569,gomezjoseph,35,Female,natalie36@outlook.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U02570,jasonlopez,25,Female,taylorjohn@yahoo.com,1,0.0,Programming,Beginner,472.28,1,1.0,2
U02571,youngmarcus,20,Female,zwilliams@hotmail.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U02572,michaelrivera,33,Female,millermatthew@outlook.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U02573,christinaduncan,28,Female,williamsjessica@hotmail.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U02574,whitneyharris,24,Male,jeremy77@yahoo.com,1,0.0,Project Management,Advanced,346.71,1,0.0,0
U02575,burtonjill,30,Female,aprilmiller@hotmail.com,2,192.0,Business,Beginner,142.525,2,1.0,2
U02576,jlucas,17,Female,alicia11@outlook.com,1,0.0,Data Science,Advanced,117.68,1,0.0,0
U02577,wlogan,21,Female,dennissilva@yahoo.com,2,154.0,Business,Beginner,142.525,2,0.5,2
U02578,dawnthomas,15,Male,dcarroll@outlook.com,1,0.0,Finance,Beginner,0.0,1,1.0,2
U02579,john68,28,Female,edwardskayla@gmail.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
U02580,schneidercourtney,17,Female,smithrebecca@gmail.com,1,0.0,Business,Beginner,285.05,1,1.0,2
U02581,aaronmitchell,22,Female,rwashington@yahoo.com,2,80.0,Marketing,Advanced,173.355,2,0.0,0
U02582,denisefuller,23,Male,colontonya@gmail.com,15,25.214285714285715,Cybersecurity,Beginner,43.242666666666665,10,0.4666666666666667,1
U02583,benjamin13,33,Male,traceyromero@outlook.com,14,21.46153846153846,Data Science,Beginner,54.275714285714294,10,0.42857142857142855,1
U02584,hobbstonya,20,Male,walkerandrea@outlook.com,2,97.0,Cybersecurity,Advanced,0.39,2,0.0,0
U02585,ashields,32,Male,weaverkatherine@outlook.com,2,11.0,Finance,Advanced,232.875,2,0.0,0
U02586,kbaker,23,Male,meganshea@hotmail.com,1,0.0,Artificial Intelligence,Beginner,0.0,1,1.0,2
U02587,sgonzales,30,Male,heather05@gmail.com,2,198.0,Business,Beginner,142.525,2,1.0,2
U02588,amycortez,18,Male,stephanie24@outlook.com,1,0.0,Artificial Intelligence,Intermediate,415.51,1,0.0,3
U02589,davidfrancis,26,Female,mercedessmith@yahoo.com,1,0.0,Machine Learning,Advanced,0.78,1,0.0,0
U02590,michaelwilliams,20,Male,harrisonmatthew@gmail.com,2,17.0,Artificial Intelligence,Beginner,124.05,2,0.5,2
U02591,oberry,33,Male,catherinemalone@gmail.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U02592,gibbsbrian,15,Male,andreanewman@outlook.com,2,29.0,Cybersecurity,Beginner,236.14,2,1.0,2
U02593,thunter,16,Male,uroberts@gmail.com,12,25.0,Cybersecurity,Advanced,119.3775,10,0.5,1
U02594,dawn83,18,Female,jermaine63@hotmail.com,1,0.0,Project Management,Beginner,327.99,1,1.0,2
U02595,jrogers,17,Male,aaron43@gmail.com,1,0.0,Machine Learning,Advanced,0.78,1,0.0,0
U02596,dickersoneugene,19,Female,kevinclements@hotmail.com,1,0.0,Digital Marketing,Advanced,212.39,1,0.0,0
U02597,tarnold,17,Female,samantha35@outlook.com,2,258.0,Digital Marketing,Advanced,134.855,2,0.0,0
U02598,nicole35,25,Female,ericgallegos@outlook.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U02599,joel17,33,Female,zbrock@gmail.com,2,128.0,Artificial Intelligence,Advanced,218.14999999999998,2,0.0,0
U02600,howardpotter,17,Male,ngates@outlook.com,3,106.5,Cybersecurity,Advanced,207.6933333333333,3,0.0,0
U02601,cabreradevin,19,Female,reiddaniel@hotmail.com,4,41.333333333333336,Artificial Intelligence,Beginner,0.0,4,0.75,2
U02602,mjohnson,33,Male,delacruzlori@gmail.com,13,24.833333333333332,Cybersecurity,Intermediate,74.98076923076923,9,0.15384615384615385,1
U02603,fosterwilliam,31,Female,oholmes@hotmail.com,1,0.0,Cybersecurity,Beginner,0.0,1,1.0,2
U02604,ericaweaver,16,Male,nicholasmitchell@yahoo.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U02605,leachkayla,22,Male,jhardin@outlook.com,12,30.363636363636363,Marketing,Advanced,90.30666666666667,7,0.3333333333333333,1
U02606,phernandez,24,Male,ereeves@hotmail.com,1,0.0,Web Development,Advanced,0.0,1,0.0,0
U02607,andrew44,22,Male,hunterjulie@yahoo.com,1,0.0,Web Development,Beginner,0.0,1,1.0,2
U02608,tiffanylawrence,30,Male,swalsh@gmail.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U02609,robertwright,15,Male,aberger@outlook.com,2,38.0,Cybersecurity,Advanced,0.0,2,0.0,0
U02610,zacharybooth,19,Male,mcmillanmarilyn@hotmail.com,1,0.0,Project Management,Beginner,0.0,1,1.0,2
U02611,uschmidt,17,Female,arianayoung@outlook.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U02612,acamacho,22,Male,meghanhart@outlook.com,14,24.0,Design,Advanced,69.035,10,0.21428571428571427,1
U02613,josephsloan,23,Female,mcortez@hotmail.com,2,80.0,Design,Advanced,88.67,2,0.0,0
U02614,caldwelljill,30,Female,pamelagutierrez@yahoo.com,13,27.0,Business,Beginner,70.76,10,0.46153846153846156,1
U02615,valdezalyssa,33,Male,brockanna@hotmail.com,2,80.0,Marketing,Beginner,0.0,2,0.5,2
U02616,shorn,19,Female,carly93@outlook.com,13,28.166666666666668,Design,Advanced,97.32153846153847,8,0.3076923076923077,1
U02617,jameschristopher,23,Female,matthew88@hotmail.com,4,76.0,Artificial Intelligence,Intermediate,122.725,4,0.25,3
U02618,shericrawford,23,Male,careyjeff@outlook.com,3,95.0,Web Development,Beginner,0.0,2,0.6666666666666666,2
U02619,jason86,24,Female,eross@gmail.com,1,0.0,Digital Marketing,Advanced,212.39,1,0.0,0
U02620,justinmurphy,30,Female,greenscott@hotmail.com,2,204.0,Design,Advanced,18.945,2,0.5,0
U02621,psimon,34,Female,normanmatthew@yahoo.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U02622,michaelmartinez,32,Female,lindakramer@gmail.com,1,0.0,Cybersecurity,Beginner,0.0,1,1.0,2
U02623,elizabethallen,32,Female,pjohnson@gmail.com,11,31.4,Finance,Advanced,61.79272727272726,7,0.2727272727272727,1
U02624,rogersmichael,16,Female,alexis12@hotmail.com,3,138.0,Artificial Intelligence,Intermediate,163.63333333333333,3,0.3333333333333333,3
U02625,gibsonanthony,22,Female,odomnicole@outlook.com,2,263.0,Digital Marketing,Advanced,0.0,2,0.5,0
U02626,katrina61,21,Female,larry61@hotmail.com,3,66.5,Cybersecurity,Advanced,70.79666666666667,3,0.3333333333333333,0
U02627,sarah95,26,Female,vargaskimberly@hotmail.com,1,0.0,Project Management,Intermediate,0.0,1,0.0,3
U02628,oneillkyle,33,Female,bmiller@yahoo.com,1,0.0,Business,Beginner,285.05,1,1.0,2
U02629,pateljennifer,35,Female,krausejeremy@hotmail.com,1,0.0,Web Development,Advanced,57.32,1,0.0,0
U02630,ellenbruce,20,Male,khernandez@gmail.com,12,29.545454545454547,Marketing,Beginner,55.88583333333333,9,0.4166666666666667,1
U02631,sandrawood,23,Male,brad59@yahoo.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U02632,eric72,22,Female,jacksonandrea@hotmail.com,1,0.0,Artificial Intelligence,Beginner,0.0,1,1.0,2
U02633,stephaniegray,19,Female,elizabethwilliams@outlook.com,14,22.384615384615383,Finance,Advanced,71.78214285714286,8,0.14285714285714285,1
U02634,tinaanderson,29,Female,paulaevans@yahoo.com,1,0.0,Web Development,Advanced,57.32,1,0.0,0
U02635,amberjones,16,Male,erobertson@yahoo.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U02636,jill35,20,Male,kelseycalderon@yahoo.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U02637,rosskevin,28,Male,kelliarnold@hotmail.com,2,112.0,Data Science,Advanced,0.39,2,0.0,0
U02638,uherring,31,Female,markguerrero@hotmail.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U02639,hicksthomas,22,Female,levihudson@outlook.com,1,0.0,Digital Marketing,Advanced,212.39,1,0.0,0
U02640,denniswashington,34,Female,jason35@gmail.com,3,118.5,Business,Advanced,218.00333333333333,3,0.3333333333333333,0
U02641,moralesdaniel,30,Male,mitchellmiller@hotmail.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U02642,kleinamanda,33,Male,hpeck@hotmail.com,1,0.0,Data Science,Beginner,0.0,1,1.0,2
U02643,christophersantana,17,Female,oward@gmail.com,15,22.857142857142858,Finance,Beginner,97.38933333333333,10,0.4,1
U02644,smithmelissa,23,Male,woodswilliam@yahoo.com,4,94.0,Digital Marketing,Advanced,58.665,3,0.25,0
U02645,walter34,26,Female,sonya03@hotmail.com,10,39.333333333333336,Design,Advanced,88.92699999999999,8,0.3,1
U02646,judygomez,26,Male,bishopcalvin@hotmail.com,2,30.0,Artificial Intelligence,Advanced,368.01,2,0.5,0
U02647,michael64,20,Female,ramoscarol@gmail.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U02648,walvarez,28,Female,kthomas@outlook.com,1,0.0,Data Science,Beginner,0.0,1,1.0,2
U02649,geoffrey71,34,Female,gloria19@outlook.com,1,0.0,Programming,Beginner,472.28,1,1.0,2
U02650,jared54,29,Female,john08@hotmail.com,2,78.0,Artificial Intelligence,Beginner,124.05,2,1.0,2
U02651,blake28,16,Female,joshuaprice@outlook.com,16,23.2,Digital Marketing,Advanced,69.621875,9,0.25,1
U02652,mcguiregabriel,15,Male,ohenry@yahoo.com,1,0.0,Machine Learning,Advanced,0.0,1,0.0,0
U02653,tiffanyolson,34,Male,rhamilton@yahoo.com,1,0.0,Digital Marketing,Beginner,0.0,1,1.0,2
U02654,ramirezmatthew,27,Male,sarah78@yahoo.com,1,0.0,Artificial Intelligence,Intermediate,415.51,1,0.0,3
U02655,qschultz,32,Male,robertphillips@yahoo.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U02656,ysimpson,34,Female,wwallace@hotmail.com,1,0.0,Finance,Beginner,53.86,1,1.0,2
U02657,lambgregory,31,Male,cthompson@yahoo.com,1,0.0,Digital Marketing,Advanced,177.34,1,0.0,0
U02658,rivasbrian,30,Male,brian04@hotmail.com,3,103.0,Business,Beginner,95.01666666666667,3,0.6666666666666666,2
U02659,michael89,17,Male,rjones@outlook.com,2,6.0,Artificial Intelligence,Beginner,124.05,2,0.5,2
U02660,charles20,31,Female,emilyrose@outlook.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U02661,darrenburgess,27,Male,barbaraford@yahoo.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U02662,pachecojames,32,Male,bryan94@hotmail.com,2,193.0,Data Science,Advanced,58.84,2,0.0,0
U02663,coffeydennis,27,Female,jennifercurtis@outlook.com,14,25.615384615384617,Machine Learning,Beginner,72.64571428571428,8,0.7142857142857143,1
U02664,andersonlaura,22,Female,johnhunt@hotmail.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U02665,williambriggs,21,Female,jacobgalloway@hotmail.com,1,0.0,Web Development,Advanced,37.89,1,0.0,0
U02666,clarktyler,19,Male,darren92@outlook.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U02667,yhenderson,22,Female,joel60@gmail.com,1,0.0,Artificial Intelligence,Beginner,248.1,1,1.0,2
U02668,angelarodriguez,26,Male,mercadolarry@yahoo.com,3,112.5,Design,Advanced,19.106666666666666,3,0.0,0
U02669,yangbrandon,25,Male,hlucas@gmail.com,2,6.0,Digital Marketing,Intermediate,0.0,2,0.0,3
U02670,jessica48,25,Female,ycox@hotmail.com,1,0.0,Web Development,Advanced,0.0,1,0.0,0
U02671,jeffreyharvey,15,Female,mindy36@yahoo.com,1,0.0,Data Science,Beginner,299.57,1,1.0,2
U02672,knightregina,32,Male,jamie07@hotmail.com,14,25.384615384615383,Cybersecurity,Beginner,72.30428571428571,9,0.35714285714285715,1
U02673,sheaamanda,19,Female,monica11@outlook.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U02674,mccarthynicholas,28,Female,jbell@hotmail.com,1,0.0,Finance,Intermediate,0.0,1,0.0,3
U02675,christopher32,34,Female,heather66@yahoo.com,4,83.66666666666667,Programming,Beginner,86.6775,3,0.5,2
U02676,williamskyle,15,Male,tonyasmith@yahoo.com,1,0.0,Cybersecurity,Intermediate,394.26,1,0.0,3
U02677,bakerchristina,33,Male,aadams@gmail.com,3,32.5,Artificial Intelligence,Advanced,163.63333333333333,3,0.3333333333333333,0
U02678,karina24,19,Female,kelly18@outlook.com,1,0.0,Machine Learning,Beginner,0.0,1,1.0,2
U02679,vlang,18,Male,tannerevan@hotmail.com,11,31.7,Business,Advanced,94.86,8,0.2727272727272727,1
U02680,whaynes,19,Female,hendersonvictoria@yahoo.com,1,0.0,Project Management,Intermediate,0.0,1,0.0,3
U02681,fmorgan,33,Male,dannyrodriguez@yahoo.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U02682,keyjeremy,35,Female,jennifer28@gmail.com,1,0.0,Finance,Beginner,53.86,1,1.0,2
U02683,jake76,28,Male,jmayo@hotmail.com,15,23.928571428571427,Artificial Intelligence,Advanced,171.89733333333334,10,0.26666666666666666,1
U02684,kristen36,28,Male,barryburgess@gmail.com,14,25.384615384615383,Digital Marketing,Advanced,196.2357142857143,9,0.35714285714285715,1
U02685,yvettescott,27,Female,denisebowers@outlook.com,1,0.0,Business,Advanced,487.92,1,0.0,0
U02686,brandon82,19,Female,kallen@yahoo.com,4,103.0,Programming,Beginner,203.7225,3,0.75,2
U02687,riossierra,34,Male,zachary61@outlook.com,1,0.0,Digital Marketing,Advanced,212.39,1,0.0,0
U02688,kimberly14,26,Female,tdiaz@hotmail.com,1,0.0,Finance,Beginner,0.0,1,1.0,2
U02689,zgarcia,27,Male,patricia56@outlook.com,1,0.0,Digital Marketing,Beginner,0.0,1,1.0,2
U02690,nancy75,24,Male,hawkinsnichole@gmail.com,4,14.666666666666666,Cybersecurity,Beginner,98.565,2,0.5,2
U02691,william49,19,Female,willienelson@gmail.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U02692,castilloaaron,23,Male,andersonrobert@hotmail.com,3,73.5,Data Science,Advanced,39.22666666666667,2,0.0,0
U02693,jperry,19,Male,kathleen56@outlook.com,1,0.0,Project Management,Intermediate,342.61,1,0.0,3
U02694,kellyemily,30,Female,dhart@yahoo.com,2,71.0,Data Science,Beginner,313.78,2,1.0,2
U02695,fsmith,30,Male,wblair@yahoo.com,1,0.0,Web Development,Beginner,0.0,1,1.0,2
U02696,ashley80,25,Female,bryan42@yahoo.com,2,166.0,Artificial Intelligence,Advanced,245.45,2,0.5,0
U02697,tracymosley,22,Female,yrowe@outlook.com,4,98.0,Artificial Intelligence,Advanced,109.26999999999998,4,0.0,0
U02698,gutierrezthomas,18,Female,brett67@gmail.com,12,31.272727272727273,Artificial Intelligence,Advanced,149.86333333333334,8,0.25,1
U02699,kleinkenneth,16,Female,william50@hotmail.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
U02700,derrickdudley,18,Female,jacksonperry@outlook.com,1,0.0,Web Development,Advanced,57.32,1,0.0,0
U02701,jessica75,23,Female,uoneal@gmail.com,4,106.66666666666667,Artificial Intelligence,Advanced,106.36,4,0.25,0
U02702,reginald61,15,Male,yolandavargas@yahoo.com,2,55.0,Digital Marketing,Beginner,0.0,2,1.0,2
U02703,bonnie51,30,Male,danielrobinson@outlook.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U02704,bprice,23,Female,amber20@outlook.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U02705,mburns,31,Male,charlotterussell@gmail.com,2,142.0,Cybersecurity,Advanced,197.13,2,0.0,0
U02706,brittanygalvan,21,Female,inguyen@outlook.com,1,0.0,Web Development,Advanced,37.89,1,0.0,0
U02707,ortizjulie,19,Female,dknight@gmail.com,1,0.0,Data Science,Advanced,117.68,1,0.0,0
U02708,david95,25,Male,qmeyers@yahoo.com,1,0.0,Programming,Beginner,472.28,1,1.0,2
U02709,ginareeves,19,Female,natasha95@yahoo.com,12,31.90909090909091,Cybersecurity,Beginner,104.68166666666666,9,0.5833333333333334,1
U02710,morrowkyle,23,Female,joel24@outlook.com,1,0.0,Business,Intermediate,326.02,1,0.0,3
U02711,dustin11,20,Male,jacksonjessica@gmail.com,2,63.0,Cybersecurity,Beginner,0.0,2,0.5,2
U02712,lopezjessica,34,Female,lisa81@outlook.com,2,20.0,Programming,Beginner,236.14,1,1.0,2
U02713,hannah18,32,Female,cynthiaturner@hotmail.com,1,0.0,Digital Marketing,Intermediate,0.0,1,0.0,3
U02714,breanna67,17,Male,john68@hotmail.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U02715,ericfoster,22,Male,reginaldnguyen@hotmail.com,2,88.0,Business,Advanced,0.0,2,0.0,0
U02716,fmclaughlin,27,Female,hjordan@outlook.com,2,105.0,Data Science,Beginner,0.0,2,1.0,2
U02717,lmills,31,Male,grahamsean@yahoo.com,1,0.0,Business,Beginner,285.05,1,1.0,2
U02718,dmorrison,27,Male,amanda08@hotmail.com,1,0.0,Finance,Intermediate,0.0,1,0.0,3
U02719,oblair,29,Male,stephaniedavis@yahoo.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U02720,gsteele,22,Male,judy66@yahoo.com,1,0.0,Digital Marketing,Advanced,212.39,1,0.0,0
U02721,jcannon,26,Male,tnelson@hotmail.com,1,0.0,Data Science,Beginner,299.57,1,1.0,2
